cand_id,cand_name,spe_id,spe_nam,ele_type,can_office_state,can_office_dis,can_office,cand_pty_aff,exp_amo,exp_date,agg_amo,sup_opp,pur,pay,file_num,amndt_ind,tran_id,image_num,receipt_dat,fec_election_yr,prev_file_num,dissem_dt
"S0GA00526","LOEFFLER, KELLY","C00487470","CLUB FOR GROWTH ACTION","R","GA","00","S","REPUBLICAN PARTY","6720","03-JAN-21","41751.82","S","bus tour travel","Exodus Air Craft, LLC","1485372","N","SE.17254","202101049394503603","04-JAN-21","2022","","03-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00487470","CLUB FOR GROWTH ACTION","R","GA","00","S","REPUBLICAN PARTY","12792.5","03-JAN-21","35031.82","S","bus tour travel","ACS Air Charter Service, Inc.","1485372","N","SE.17253","202101049394503602","04-JAN-21","2022","","03-JAN-21"
"S4GA11285","PERDUE, DAVID","C00487470","CLUB FOR GROWTH ACTION","R","GA","00","S","REPUBLICAN PARTY","76.13","02-JAN-21","4503948.56","S","press release (from advance line 21)","Club for Growth","1485016","N","SE.17238","202101039394495000","03-JAN-21","2022","","02-JAN-21"
"S4GA11285","PERDUE, DAVID","C00487470","CLUB FOR GROWTH ACTION","R","GA","00","S","REPUBLICAN PARTY","1071.32","03-JAN-21","22239.32","S","bus tour staff costs (from advance line 21)","Club for Growth","1485353","N","SE.17251","202101049394498914","04-JAN-21","2022","","03-JAN-21"
"S4GA11285","PERDUE, DAVID","C00487470","CLUB FOR GROWTH ACTION","R","GA","00","S","REPUBLICAN PARTY","6720","03-JAN-21","21168","S","bus tour travel costs","Exodus Air Craft, LLC","1485353","N","SE.17250","202101049394498915","04-JAN-21","2022","","03-JAN-21"
"S4GA11285","PERDUE, DAVID","C00487470","CLUB FOR GROWTH ACTION","R","GA","00","S","REPUBLICAN PARTY","139.76","02-JAN-21","4503872.43","S","phone, text messaging (from advance line 21)","Club for Growth","1485016","N","SE.17237","202101039394495000","03-JAN-21","2022","","02-JAN-21"
"S4GA11285","PERDUE, DAVID","C00487470","CLUB FOR GROWTH ACTION","R","GA","00","S","REPUBLICAN PARTY","12792.5","03-JAN-21","14448","S","bus tour travel costs","ACS Air Charter Service, Inc.","1485353","N","SE.17248","202101049394498914","04-JAN-21","2022","","03-JAN-21"
"S4GA11285","PERDUE, DAVID","C00487470","CLUB FOR GROWTH ACTION","R","GA","00","S","REPUBLICAN PARTY","611.86","02-JAN-21","4503732.67","S","phone, text messaging","Wiland, Inc.","1485016","N","SE.17236","202101039394495001","03-JAN-21","2022","","02-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00010363","CONSERVATIVE LEADERSHIP POLITICAL ACTION COMMITTEE","R","GA","00","S","REPUBLICAN PARTY","750","30-JAN-21","284117.05","S","Direct Mail/Copywriting","Johnston, Jim","1496100","A1","SE.10799","202101319418500316","31-JAN-21","2022","1482691","02-DEC-20"
"S0GA00526","LOEFFLER, KELLY","C00010363","CONSERVATIVE LEADERSHIP POLITICAL ACTION COMMITTEE","R","GA","00","S","REPUBLICAN PARTY","2805.36","30-JAN-21","286922.41","S","Direct Mail","Direct Mail Marketing Group","1496100","A1","SE.10801","202101319418500315","31-JAN-21","2022","1482691","02-DEC-20"
"S4GA11285","PERDUE, DAVID","C00010363","CONSERVATIVE LEADERSHIP POLITICAL ACTION COMMITTEE","R","GA","00","S","REPUBLICAN PARTY","750","30-JAN-21","284117.05","S","Direct Mail/Copywriting","Johnston, Jim","1496100","A1","SE.10798","202101319418500316","31-JAN-21","2022","1482691","02-DEC-20"
"S4GA11285","PERDUE, DAVID","C00010363","CONSERVATIVE LEADERSHIP POLITICAL ACTION COMMITTEE","R","GA","00","S","REPUBLICAN PARTY","2805.37","30-JAN-21","286922.42","S","Direct Mail","Direct Mail Marketing Group","1496100","A1","SE.10800","202101319418500315","31-JAN-21","2022","1482691","02-DEC-20"
"S8GA00180","Ossoff, T Jonathan","C00428557","ColorOfChange PAC","O","GA","00","S","DEMOCRATIC PARTY","960.2","","103939.32","S","Digital Communications","Toskr, Inc.","1485048","N","VTQ0M9ZESY3","202101039394495144","03-JAN-21","2022","","30-DEC-20"
"S8GA00180","Ossoff, T Jonathan","C00428557","ColorOfChange PAC","O","GA","00","S","DEMOCRATIC PARTY","1071.92","","103939.32","S","Digital Communications","Toskr, Inc.","1485048","N","VTQ0M9ZET17","202101039394495145","03-JAN-21","2022","","02-JAN-21"
"S0GA00559","Warnock, Raphael","C00428557","ColorOfChange PAC","O","GA","00","S","DEMOCRATIC PARTY","1071.92","","103939.33","S","Digital Communications","Toskr, Inc.","1485048","N","VTQ0M9ZET09","202101039394495145","03-JAN-21","2022","","02-JAN-21"
"S0GA00559","Warnock, Raphael","C00428557","ColorOfChange PAC","O","GA","00","S","DEMOCRATIC PARTY","960.2","","103939.33","S","Digital Communications","Toskr, Inc.","1485048","N","VTQ0M9ZESZ1","202101039394495144","03-JAN-21","2022","","30-DEC-20"
"S8GA00180","OSSOFF, T. JONATHAN","C00620021","Common Defense Action Fund","R","GA","00","S","DEMOCRATIC PARTY","1237.5","","2475","S","Texting","Hustle, Inc","1485427","N","VTDH7AEDJC6","202101049394504557","04-JAN-21","2022","","03-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00620021","Common Defense Action Fund","R","GA","00","S","DEMOCRATIC PARTY","1237.5","","2475","S","Texting","Hustle, Inc","1485427","N","VTDH7AEDJD4","202101049394504557","04-JAN-21","2022","","03-JAN-21"
"S8GA00180","OSSOFF, T.","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","180","01-JAN-21","19105.34","S","Voter contact","Lightfoot, Shana","1484933","N","500174779","202101019394494186","01-JAN-21","2022","","01-JAN-21"
"S8GA00180","OSSOFF, T.","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","180","01-JAN-21","19105.34","S","Voter contact","Gebresilassie, Hannah","1484933","N","500174771","202101019394494182","01-JAN-21","2022","","01-JAN-21"
"S8GA00180","OSSOFF, T.","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","165","01-JAN-21","19105.34","S","Voter contact","Walsh, Evelyn","1484933","N","500174767","202101019394494192","01-JAN-21","2022","","01-JAN-21"
"S8GA00180","OSSOFF, T.","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","135","01-JAN-21","19105.34","S","Voter contact","Older, Andy","1484933","N","500174763","202101019394494188","01-JAN-21","2022","","01-JAN-21"
"S8GA00180","OSSOFF, T.","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","112.5","01-JAN-21","19105.34","S","Voter contact","Jackson, Michelle","1484933","N","500174777","202101019394494185","01-JAN-21","2022","","01-JAN-21"
"S8GA00180","OSSOFF, T.","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","247.5","01-JAN-21","19105.34","S","Voter contact","Pressman, Gabriel","1484933","N","500174769","202101019394494189","01-JAN-21","2022","","01-JAN-21"
"S8GA00180","OSSOFF, T.","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","78.75","01-JAN-21","19105.34","S","Voter contact","Thien, Abby","1484933","N","500174761","202101019394494191","01-JAN-21","2022","","01-JAN-21"
"S8GA00180","OSSOFF, T.","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","75","01-JAN-21","19105.34","S","Voter contact","Harrison, Tygee","1484933","N","500174783","202101019394494184","01-JAN-21","2022","","01-JAN-21"
"S8GA00180","OSSOFF, T.","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","60","01-JAN-21","19105.34","S","Voter contact","Goodman, Bridget","1484933","N","500174765","202101019394494183","01-JAN-21","2022","","01-JAN-21"
"S8GA00180","OSSOFF, T.","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","48.75","01-JAN-21","19105.34","S","Voter contact","Sevy, Shane","1484933","N","500174781","202101019394494190","01-JAN-21","2022","","01-JAN-21"
"S8GA00180","OSSOFF, T.","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","15","01-JAN-21","19105.34","S","Voter contact","Miller, Jessica","1484933","N","500174775","202101019394494187","01-JAN-21","2022","","01-JAN-21"
"S8GA00180","OSSOFF, T.","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","97.5","01-JAN-21","19105.34","S","Voter contact","Wolff, Jennifer","1484933","N","500174773","202101019394494193","01-JAN-21","2022","","01-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","247.5","01-JAN-21","8630.27","S","Voter contact","Pressman, Gabriel","1484933","N","500174770","202101019394494189","01-JAN-21","2022","","01-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","180","01-JAN-21","8630.27","S","Voter contact","Lightfoot, Shana","1484933","N","500174780","202101019394494186","01-JAN-21","2022","","01-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","180","01-JAN-21","8630.27","S","Voter contact","Gebresilassie, Hannah","1484933","N","500174772","202101019394494182","01-JAN-21","2022","","01-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","165","01-JAN-21","8630.27","S","Voter contact","Walsh, Evelyn","1484933","N","500174768","202101019394494192","01-JAN-21","2022","","01-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","135","01-JAN-21","8630.27","S","Voter contact","Older, Andy","1484933","N","500174764","202101019394494188","01-JAN-21","2022","","01-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","112.5","01-JAN-21","8630.27","S","Voter contact","Jackson, Michelle","1484933","N","500174778","202101019394494185","01-JAN-21","2022","","01-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","97.5","01-JAN-21","8630.27","S","Voter contact","Wolff, Jennifer","1484933","N","500174774","202101019394494193","01-JAN-21","2022","","01-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","78.75","01-JAN-21","8630.27","S","Voter contact","Thien, Abby","1484933","N","500174762","202101019394494191","01-JAN-21","2022","","01-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","75","01-JAN-21","8630.27","S","Voter contact","Harrison, Tygee","1484933","N","500174784","202101019394494184","01-JAN-21","2022","","01-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","60","01-JAN-21","8630.27","S","Voter contact","Goodman, Bridget","1484933","N","500174766","202101019394494183","01-JAN-21","2022","","01-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","15","01-JAN-21","8630.27","S","Voter contact","Miller, Jessica","1484933","N","500174776","202101019394494187","01-JAN-21","2022","","01-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00763698","DeKalb County Democratic Committee - Federal","O","GA","00","S","DEMOCRATIC PARTY","48.75","01-JAN-21","8630.27","S","Voter contact","Sevy, Shane","1484933","N","500174782","202101019394494190","01-JAN-21","2022","","01-JAN-21"
"H2LA02206","Bernard, Claston","C00607374","ELBERT GUILLORY'S AMERICA","O","LA","02","H","REPUBLICAN PARTY","25000","","25000","S","IE Media Production/Placement","Longshot Motion Pictures","1502745","N","EA5D19E4C40C744539C7","202103039440166212","03-MAR-21","2022","","01-MAR-21"
"H2FL14186","Donalds, Byron","C00607374","ELBERT GUILLORY'S AMERICA","P","FL","19","H","REPUBLICAN PARTY","1000","","30093.87","S","IE Digital Production/Placement","Campaign Funding Direct, Inc.","1502745","N","E94E88FF6A7104E70AAE","202103039440166212","03-MAR-21","2022","","01-MAR-21"
"H2FL14186","Donalds, Byron","C00607374","ELBERT GUILLORY'S AMERICA","P","FL","19","H","REPUBLICAN PARTY","29093.87","","29093.87","S","Direct Mail Expense","MDI Imaging & Mail","1499692","N","EDBDD505994474AE58DA","202102119427763449","11-FEB-21","2022","","09-FEB-21"
"H2LA05126","Letlow, Julia","C00607374","ELBERT GUILLORY'S AMERICA","O","LA","05","H","REPUBLICAN PARTY","12500","","25000","S","IE Media Production/Placement","Longshot Motion Pictures","1502745","N","EDF75329A7EC04BB1A74","202103039440166211","03-MAR-21","2022","","01-MAR-21"
"H2LA05191","Magnuson, Jaycee","C00607374","ELBERT GUILLORY'S AMERICA","O","LA","05","H","REPUBLICAN PARTY","12500","","25000","S","IE Media Production/Placement","Longshot Motion Pictures","1502745","N","EB8A85F94BEAB47A39D5","202103039440166213","03-MAR-21","2022","","01-MAR-21"
"H0UT04076","Owens, Burgess","C00607374","ELBERT GUILLORY'S AMERICA","P","UT","04","H","REPUBLICAN PARTY","29093.87","","29093.87","S","Direct Mail Expense","MDI Imaging & Mail","1499692","N","E353C4A51ACEA45CE85E","202102119427763450","11-FEB-21","2022","","09-FEB-21"
"H0UT04076","Owens, Burgess","C00607374","ELBERT GUILLORY'S AMERICA","P","UT","04","H","REPUBLICAN PARTY","1000","","30093.87","S","IE Digital Production/Placement","Campaign Funding Direct, Inc.","1502745","N","E925667D5426146A69FE","202103039440166211","03-MAR-21","2022","","01-MAR-21"
"S4SC00240","Scott, Timothy","C00607374","ELBERT GUILLORY'S AMERICA","P","SC","00","S","REPUBLICAN PARTY","29093.87","","29093.87","S","Direct Mail Expense","MDI Imaging & Mail","1499692","N","E789F95B71FD7421C934","202102119427763449","11-FEB-21","2022","","09-FEB-21"
"S4SC00240","Scott, Timothy","C00607374","ELBERT GUILLORY'S AMERICA","P","SC","00","S","REPUBLICAN PARTY","1000","","30093.87","S","IE Digital Production/Placement","Campaign Funding Direct, Inc.","1502745","N","ECFC21F25D4964806931","202103039440166213","03-MAR-21","2022","","01-MAR-21"
"S0GA00526","Loeffler, Kelly","C00489856","ESAFund","R","GA","00","S","REPUBLICAN PARTY","7870.53","","7870.53","S","voter contact-text & phone","Ring Limited","1485002","N","SE.7920","202101039394494932","03-JAN-21","2022","","02-JAN-21"
"S0GA00526","Loeffler, Kelly","C00489856","ESAFund","R","GA","00","S","REPUBLICAN PARTY","8166.01","","2888225.47","S","voter contact-text & phone","Ring Limited","1484878","N","SE.7910","202101019394493030","01-JAN-21","2022","","31-DEC-20"
"S8GA00180","Ossoff, T. Jonathan","C00489856","ESAFund","R","GA","00","S","DEMOCRATIC PARTY","8166.01","","2904557.5","O","voter contact-text & phone","Ring Limited","1484878","N","SE.7912","202101019394493031","01-JAN-21","2022","","31-DEC-20"
"S8GA00180","Ossoff, T. Jonathan","C00489856","ESAFund","R","GA","00","S","DEMOCRATIC PARTY","7870.54","","23611.61","O","voter contact-text & phone","Ring Limited","1485002","N","SE.7922","202101039394494933","03-JAN-21","2022","","02-JAN-21"
"S4GA11285","Perdue, David","C00489856","ESAFund","R","GA","00","S","REPUBLICAN PARTY","8166.02","","2896391.49","S","voter contact-text & phone","Ring Limited","1484878","N","SE.7911","202101019394493030","01-JAN-21","2022","","31-DEC-20"
"S4GA11285","Perdue, David","C00489856","ESAFund","R","GA","00","S","REPUBLICAN PARTY","7870.54","","15741.07","S","voter contact-text & phone","Ring Limited","1485002","N","SE.7921","202101039394494932","03-JAN-21","2022","","02-JAN-21"
"S0GA00559","Warnock, Raphael","C00489856","ESAFund","R","GA","00","S","DEMOCRATIC PARTY","7870.54","","31482.15","O","voter contact-text & phone","Ring Limited","1485002","N","SE.7923","202101039394494933","03-JAN-21","2022","","02-JAN-21"
"S0GA00559","Warnock, Raphael","C00489856","ESAFund","R","GA","00","S","DEMOCRATIC PARTY","8166.02","","2912723.52","O","voter contact-text & phone","Ring Limited","1484878","N","SE.7913","202101019394493031","01-JAN-21","2022","","31-DEC-20"
"","Ossoff, Jon","C00760454","FPC American Victory Fund","R","GA","00","S","","131.25","02-JAN-21","5852.68","O","Advertising - Text Messages","Firearms Policy Coalition, Inc.","1489338","A1","PDT.E.33","202101219405253970","21-JAN-21","2022","1485319","03-JAN-21"
"","Ossoff, Jon","C00760454","FPC American Victory Fund","R","GA","00","S","","2501.81","01-JAN-21","6130.18","O","Advertising - Text Messages","McShane LLC","1485319","N","PDT.E.34","202101049394497924","04-JAN-21","2022","","03-JAN-21"
"","Ossoff, Jon","C00760454","FPC American Victory Fund","R","GA","00","S","","131.25","02-JAN-21","6130.18","O","Advertising - Text Messages","Firearms Policy Coalition, Inc.","1485319","N","PDT.E.33","202101049394497923","04-JAN-21","2022","","03-JAN-21"
"","Ossoff, Jon","C00760454","FPC American Victory Fund","R","GA","00","S","","2501.81","01-JAN-21","5852.68","O","Advertising - Text Messages","McShane LLC","1489338","A1","PDT.E.34","202101219405253971","21-JAN-21","2022","1485319","03-JAN-21"
"","Warnock, Raphael","C00760454","FPC American Victory Fund","R","GA","00","S","","2501.82","01-JAN-21","5852.68","O","Advertising - Text Messages","McShane LLC","1489338","A1","PDT.E.35","202101219405253971","21-JAN-21","2022","1485319","03-JAN-21"
"","Warnock, Raphael","C00760454","FPC American Victory Fund","R","GA","00","S","","2501.82","01-JAN-21","6130.18","O","Advertising - Text Messages","McShane LLC","1485319","N","PDT.E.35","202101049394497924","04-JAN-21","2022","","03-JAN-21"
"","Warnock, Raphael","C00760454","FPC American Victory Fund","R","GA","00","S","","131.25","02-JAN-21","5852.68","O","Advertising - Text Messages","Firearms Policy Coalition, Inc.","1489338","A1","PDT.E.32","202101219405253970","21-JAN-21","2022","1485319","03-JAN-21"
"","Warnock, Raphael","C00760454","FPC American Victory Fund","R","GA","00","S","","131.25","02-JAN-21","6130.18","O","Advertising - Text Messages","Firearms Policy Coalition, Inc.","1485319","N","PDT.E.32","202101049394497923","04-JAN-21","2022","","03-JAN-21"
"S8GA00180","Ossoff, T.","C00744920","Family Friendly Action PAC","R","GA","00","S","DEMOCRATIC PARTY","145000","","253093.67","S","Telephone Calls - Estimate","Chism Strategies","1484939","N","500005671","202101019394494232","01-JAN-21","2022","","31-DEC-20"
